year,player,finish,r1_score,r2_score,r3_score,r4_score,total_score,prize_money,points
1992,Steven Richardson,T31,69,75,70,71,285,"$8,717 ",0
1992,Curtis Strange,T31,73,72,71,69,285,"$8,717 ",0
1992,Steve Elkington,T37,69,71,74,72,286,"$6,800 ",0
1992,Sandy Lyle,T37,72,69,70,75,286,"$6,800 ",0
1992,Mark McCumber,T37,72,70,76,68,286,"$6,800 ",0
1992,Rocco Mediate,T37,70,73,70,73,286,"$6,800 ",0
1992,Colin Montgomerie,T37,72,71,73,70,286,"$6,800 ",0
1992,Bob Gilder,T42,72,71,73,71,287,"$5,450 ",0
1992,Billy Mayfair,T42,71,71,72,73,287,"$5,450 ",0
1992,Jack Nicklaus,T42,69,75,69,74,287,"$5,450 ",0
1992,José María Olazábal,T42,76,69,72,70,287,"$5,450 ",0
1992,Ben Crenshaw,46,72,71,71,74,288,"$4,700 ",0
1992,Hale Irwin,47,72,70,72,75,289,"$4,400 ",0
1992,Blaine McCallister,T48,71,71,76,72,290,"$3,933 ",0
1992,Lanny Wadkins,T48,65,75,76,74,290,"$3,933 ",0
1992,Tom Watson,T48,73,70,76,71,290,"$3,933 ",0
1992,George Archer,51,74,69,76,72,291,"$3,700 ",0
1992,Fulton Allem,T52,69,71,78,74,292,"$3,550 ",0
1992,David Feherty,T52,73,72,77,70,292,"$3,550 ",0
1992,Tommy Aaron,T54,76,69,77,71,293,"$3,440 ",0
1992,Billy Andrade,T54,73,71,73,76,293,"$3,440 ",0
1992,John Cook,T54,72,73,71,77,293,"$3,440 ",0
1992,Lee Janzen,T54,74,71,74,74,293,"$3,440 ",0
1992,David Peoples,T54,73,71,72,77,293,"$3,440 ",0
1992,Seve Ballesteros,T59,75,68,70,81,294,"$3,300 ",0
1992,Manny Zerman,T59,70,71,76,77,294,,0
1992,Peter Jacobsen,T61,72,70,77,76,295,"$3,300 ",0
1992,Tom Purtzer,T61,76,69,75,75,295,"$3,300 ",0
1992,Rodger Davis,63,77,68,77,79,301,"$3,200 ",0
1992,Mark Brooks,CUT,73,73,--,--,146,,0
1992,Kenny Knox,CUT,73,73,--,--,146,,0
1992,Tommy Nakajima,CUT,72,74,--,--,146,,0
1992,"David Berganio, Jr.",CUT,76,71,--,--,147,,0
1992,Jodie Mudd,CUT,69,78,--,--,147,,0
1992,Chip Beck,CUT,76,72,--,--,148,,0
1992,Jay Don Blake,CUT,73,75,--,--,148,,0
1992,Russ Cochran,CUT,73,75,--,--,148,,0
1992,Masashi Jumbo Ozaki,CUT,77,71,--,--,148,,0
1992,Arnold Palmer,CUT,75,73,--,--,148,,0
1992,Kenny Perry,CUT,72,76,--,--,148,,0
1992,Gary Player,CUT,75,73,--,--,148,,0
1992,Mitch Voges,CUT,73,75,--,--,148,,0
1992,Payne Stewart,CUT,74,75,--,--,149,,0
1992,Hal Sutton,CUT,76,75,--,--,151,,0
1992,Gary Wolstenholme,CUT,72,79,--,--,151,,0
1992,Gay Brewer,CUT,81,77,--,--,158,,0
1992,James Stuart,CUT,79,79,--,--,158,,0
1992,Doug Ford,CUT,82,82,--,--,164,,0
1992,Larry Nelson,DQ,73,--,--,--,73,,0
1991,Ian Woosnam,1,72,66,67,72,277,"$243,000 ",0
1991,José María Olazábal,2,68,71,69,70,278,"$145,800 ",0
1991,Ben Crenshaw,T3,70,73,68,68,279,"$64,800 ",0
1991,Steve Pate,T3,72,73,69,65,279,"$64,800 ",0
1991,Lanny Wadkins,T3,67,71,70,71,279,"$64,800 ",0
1991,Tom Watson,T3,68,68,70,73,279,"$64,800 ",0
1991,Ian Baker-Finch,T7,71,70,69,70,280,"$42,100 ",0
1991,Andrew Magee,T7,70,72,68,70,280,"$42,100 ",0
1991,Jodie Mudd,T7,70,70,71,69,280,"$42,100 ",0
1991,Hale Irwin,T10,70,70,75,66,281,"$35,150 ",0
1991,Tommy Nakajima,T10,74,71,67,69,281,"$35,150 ",0
1991,Mark Calcavecchia,T12,70,68,77,67,282,"$26,500 ",0
1991,Nick Faldo,T12,72,73,67,70,282,"$26,500 ",0
1991,Billy Mayfair,T12,72,72,72,66,282,"$26,500 ",0
1991,Craig Stadler,T12,70,72,71,69,282,"$26,500 ",0
1991,Fuzzy Zoeller,T12,70,70,75,67,282,"$26,500 ",0
1991,Raymond Floyd,T17,71,68,71,73,283,"$18,920 ",0
1991,"Jim Gallagher, Jr.",T17,67,74,71,71,283,"$18,920 ",0
1991,Peter Jacobsen,T17,73,70,68,72,283,"$18,920 ",0
1991,Mark McCumber,T17,67,71,73,72,283,"$18,920 ",0
1991,Larry Mize,T17,72,71,66,74,283,"$18,920 ",0
1991,Seve Ballesteros,T22,75,70,69,70,284,"$12,960 ",0
1991,Steve Elkington,T22,72,69,74,69,284,"$12,960 ",0
1991,Rocco Mediate,T22,72,69,71,72,284,"$12,960 ",0
1991,Corey Pavin,T22,73,70,69,72,284,"$12,960 ",0
1991,Scott Simpson,T22,69,73,69,73,284,"$12,960 ",0
1991,Jay Don Blake,T27,74,72,68,71,285,"$10,200 ",0
1991,Mark O'Meara,T27,74,68,72,71,285,"$10,200 ",0
1991,Morris Hatalsky,T29,71,72,70,73,286,"$9,200 ",0
1991,John Huston,T29,73,72,71,70,286,"$9,200 ",0
1991,Jeff Sluman,T29,71,71,72,72,286,"$9,200 ",0
1991,David Frost,T32,71,73,71,72,287,"$8,000 ",0
1991,Bernhard Langer,T32,71,68,74,74,287,"$8,000 ",0
1991,Wayne Levi,T32,69,73,70,75,287,"$8,000 ",0
1991,Mark Brooks,T35,69,72,74,73,288,"$6,371 ",0
1991,Fred Couples,T35,68,73,72,75,288,"$6,371 ",0
1991,Ken Green,T35,70,74,71,73,288,"$6,371 ",0
1991,Scott Hoch,T35,72,70,73,73,288,"$6,371 ",0
1991,Mark McNulty,T35,72,74,75,67,288,"$6,371 ",0
1991,Jack Nicklaus,T35,68,72,72,76,288,"$6,371 ",0
1991,Masashi Jumbo Ozaki,T35,68,77,69,74,288,"$6,371 ",0
1991,Billy Ray Brown,T42,74,65,77,73,289,"$4,875 ",0
1991,Donnie Hammond,T42,72,73,73,71,289,"$4,875 ",0
1991,Davis Love III,T42,72,71,74,72,289,"$4,875 ",0
1991,Curtis Strange,T42,72,74,72,71,289,"$4,875 ",0
1991,Don Pooley,T46,72,71,69,78,290,"$4,050 ",0
1991,Joey Sindelar,T46,72,70,70,78,290,"$4,050 ",0
1991,Phil Mickelson,T46,69,73,74,74,290,,0
1991,Tommy Aaron,T49,70,74,73,74,291,"$3,533 ",0
1991,Nick Price,T49,72,73,72,74,291,"$3,533 ",0
1991,Lee Trevino,T49,71,72,77,71,291,"$3,533 ",0
1991,Paul Azinger,52,72,73,67,80,292,"$3,300 ",0
1991,Nolan Henke,T53,73,71,72,77,293,"$3,200 ",0
1991,Brian Tennyson,T53,78,67,75,73,293,"$3,200 ",0
1991,Larry Nelson,55,74,69,76,75,294,"$3,100 ",0
1991,Tom Kite,56,71,75,78,71,295,"$3,100 ",0
1991,Manny Zerman,57,71,71,77,80,299,,0
1991,Bill Britton,CUT,72,75,--,--,147,,0
1991,John Cook,CUT,77,70,--,--,147,,0
1991,Greg Norman,CUT,78,69,--,--,147,,0
1991,Gary Player,CUT,72,75,--,--,147,,0
1991,Billy Casper,CUT,77,71,--,--,148,,0
1991,Mike Donald,CUT,73,75,--,--,148,,0
1991,Steve Jones,CUT,73,75,--,--,148,,0
1991,Tom Sieckmann,CUT,72,76,--,--,148,,0
1991,Robert Gamez,CUT,72,77,--,--,149,,0
1991,Ronan Rafferty,CUT,73,76,--,--,149,,0
1991,Loren Roberts,CUT,72,77,--,--,149,,0
1991,Chip Beck,CUT,74,76,--,--,150,,0
1991,Wayne Grady,CUT,74,76,--,--,150,,0
1991,Bob Tway,CUT,75,75,--,--,150,,0
1991,Kenny Knox,CUT,72,79,--,--,151,,0
1991,Tim Simpson,CUT,73,78,--,--,151,,0
1991,Jim Benepe,CUT,78,74,--,--,152,,0
1991,Gay Brewer,CUT,78,74,--,--,152,,0
1991,Ted Schulz,CUT,74,78,--,--,152,,0
1991,Sandy Lyle,CUT,77,76,--,--,153,,0
1991,Frankie Minoza,CUT,78,75,--,--,153,,0
1991,Gil Morgan,CUT,77,76,--,--,153,,0
1991,James Stuart,CUT,81,72,--,--,153,,0
1991,Charles Coody,CUT,77,77,--,--,154,,0
1991,Michael Combs,CUT,81,74,--,--,155,,0
1991,John Inman,CUT,75,80,--,--,155,,0
1991,Rolf Muntz,CUT,80,75,--,--,155,,0
1991,Arnold Palmer,CUT,78,77,--,--,155,,0
1991,George Archer,W/D,73,--,--,--,73,,0
1990,Nick Faldo,1,71,72,66,69,278,"$225,000 ",0
1990,Raymond Floyd,2,70,68,68,72,278,"$135,000 ",0
1990,John Huston,T3,66,74,68,75,283,"$72,500 ",0
1990,Lanny Wadkins,T3,72,73,70,68,283,"$72,500 ",0
1990,Fred Couples,5,74,69,72,69,284,"$50,000 ",0
1990,Jack Nicklaus,6,72,70,69,74,285,"$45,000 ",0
1990,Seve Ballesteros,T7,74,73,68,71,286,"$35,150 ",0
1990,Bill Britton,T7,68,74,71,73,286,"$35,150 ",0
1990,Bernhard Langer,T7,70,73,69,74,286,"$35,150 ",0
1990,Scott Simpson,T7,74,71,68,73,286,"$35,150 ",0
1990,Curtis Strange,T7,70,73,71,72,286,"$35,150 ",0
1990,Tom Watson,T7,77,71,67,71,286,"$35,150 ",0
1990,José María Olazábal,13,72,73,68,74,287,"$26,300 ",0
1990,Ben Crenshaw,T14,72,74,73,69,288,"$20,650 ",0
1990,Scott Hoch,T14,71,68,73,76,288,"$20,650 ",0
1990,Tom Kite,T14,75,73,66,74,288,"$20,650 ",0
1990,Larry Mize,T14,70,76,71,71,288,"$20,650 ",0
1990,Ronan Rafferty,T14,72,74,69,73,288,"$20,650 ",0
1990,Craig Stadler,T14,72,70,74,72,288,"$20,650 ",0
1990,Mark Calcavecchia,T20,74,73,73,69,289,"$15,100 ",0
1990,Steve Jones,T20,77,69,72,71,289,"$15,100 ",0
1990,Fuzzy Zoeller,T20,72,74,73,70,289,"$15,100 ",0
1990,Masashi Jumbo Ozaki,23,70,71,77,72,290,"$13,000 ",0
1990,Donnie Hammond,T24,71,74,75,71,291,"$11,000 ",0
1990,Gary Player,T24,73,74,68,76,291,"$11,000 ",0
1990,Lee Trevino,T24,78,69,72,72,291,"$11,000 ",0
1990,Wayne Grady,T27,72,75,72,73,292,"$9,267 ",0
1990,Andy North,T27,71,73,77,71,292,"$9,267 ",0
1990,Jeff Sluman,T27,78,68,75,71,292,"$9,267 ",0
1990,Peter Jacobsen,T30,67,75,76,75,293,"$8,133 ",0
1990,Jodie Mudd,T30,74,70,73,76,293,"$8,133 ",0
1990,Ian Woosnam,T30,72,75,70,76,293,"$8,133 ",0
1990,Andy Bean,T33,76,72,74,72,294,"$7,100 ",0
1990,Bill Glasson,T33,70,75,76,73,294,"$7,100 ",0
1990,Naomichi Ozaki,T33,75,73,74,72,294,"$7,100 ",0
1990,Mark McCumber,T36,74,74,76,71,295,"$6,133 ",0
1990,Payne Stewart,T36,71,73,77,74,295,"$6,133 ",0
1990,Bob Tway,T36,72,76,73,74,295,"$6,133 ",0
1990,Chip Beck,T39,72,74,75,75,296,"$5,500 ",0
1990,Mark Lye,T39,75,73,73,75,296,"$5,500 ",0
1990,Chris Patton,T39,71,73,74,78,296,,0
1990,John Mahaffey,T42,72,74,75,76,297,"$4,867 ",0
1990,Don Pooley,T42,73,73,72,79,297,"$4,867 ",0
1990,Peter Senior,T42,72,75,73,77,297,"$4,867 ",0
1990,Mike Hulbert,T45,71,71,77,79,298,"$4,250 ",0
1990,Tom Purtzer,T45,71,77,76,74,298,"$4,250 ",0
1990,Mike Donald,47,64,82,77,76,299,"$3,900 ",0
1990,Larry Nelson,48,74,73,79,74,300,"$3,600 ",0
1990,George Archer,49,70,74,82,75,301,"$3,400 ",0
1990,Billy Casper,CUT,74,75,--,--,149,,0
1990,David Frost,CUT,74,75,--,--,149,,0
1990,Robert Gamez,CUT,73,76,--,--,149,,0
1990,Mark O'Meara,CUT,75,74,--,--,149,,0
1990,Mike Reid,CUT,76,73,--,--,149,,0
1990,Hubert Green,CUT,73,77,--,--,150,,0
1990,Blaine McCallister,CUT,73,77,--,--,150,,0
1990,Greg Norman,CUT,78,72,--,--,150,,0
1990,Tom Pernice Jr.,CUT,74,76,--,--,150,,0
1990,Tommy Aaron,CUT,77,74,--,--,151,,0
1990,Ian Baker-Finch,CUT,77,74,--,--,151,,0
1990,Dan Forsman,CUT,79,72,--,--,151,,0
1990,Sandy Lyle,CUT,77,74,--,--,151,,0
1990,Dave Rummells,CUT,77,74,--,--,151,,0
1990,Ted Schulz,CUT,75,76,--,--,151,,0
1990,Tony Sills,CUT,77,74,--,--,151,,0
1990,Charles Coody,CUT,75,77,--,--,152,,0
1990,Tim Simpson,CUT,77,75,--,--,152,,0
1990,Hal Sutton,CUT,81,71,--,--,152,,0
1990,Tommy Armour III,CUT,75,78,--,--,153,,0
1990,Gay Brewer,CUT,76,77,--,--,153,,0
1990,Curt Byrum,CUT,76,77,--,--,153,,0
1990,Brian Claar,CUT,74,79,--,--,153,,0
1990,David Ishii,CUT,74,79,--,--,153,,0
1990,Tom Byrum,CUT,77,78,--,--,155,,0
1990,Stephen Dodd,CUT,77,78,--,--,155,,0
1990,Leonard Thompson,CUT,80,75,--,--,155,,0
1990,Paul Azinger,CUT,80,76,--,--,156,,0
1990,Arnold Palmer,CUT,76,80,--,--,156,,0
1990,Craig Parry,CUT,80,76,--,--,156,,0
1990,Ken Green,CUT,78,80,--,--,158,,0
1990,Tim Hobby,CUT,76,82,--,--,158,,0
1990,Wayne Levi,CUT,77,81,--,--,158,,0
1990,Danny Green,CUT,79,80,--,--,159,,0
1990,James Taylor,CUT,83,78,--,--,161,,0
1990,Doug Ford,CUT,78,85,--,--,163,,0
